Player,Year,Tm,G,PTS,TRB,AST,Team_PTS,Team_Opp_PTS,game_result,game_location
Reggie Evans,2015.0,SAC,47.0,176.0,299.0,32.0,108,117,L,Home
Reggie Evans,2015.0,SAC,47.0,176.0,299.0,32.0,94,98,L,Away
Reggie Evans,2015.0,SAC,47.0,176.0,299.0,32.0,100,103,L,Home
Reggie Evans,2015.0,SAC,47.0,176.0,299.0,32.0,101,126,L,Away
Reggie Evans,2015.0,SAC,47.0,176.0,299.0,32.0,102,119,L,Away
Reggie Evans,2015.0,SAC,47.0,176.0,299.0,32.0,90,101,L,Away
Reggie Evans,2015.0,SAC,47.0,176.0,299.0,32.0,99,94,W,Away
Reggie Evans,2015.0,SAC,47.0,176.0,299.0,32.0,96,121,L,Home
Reggie Evans,2015.0,SAC,47.0,176.0,299.0,32.0,78,101,L,Home
Reggie Evans,2015.0,SAC,47.0,176.0,299.0,32.0,90,102,L,Away
Reggie Evans,2015.0,SAC,47.0,176.0,299.0,32.0,85,83,W,Home
Reggie Evans,2015.0,SAC,47.0,176.0,299.0,32.0,86,104,L,Away
Reggie Evans,2015.0,SAC,47.0,176.0,299.0,32.0,103,111,L,Away
Reggie Evans,2015.0,SAC,47.0,176.0,299.0,32.0,109,101,W,Home
Reggie Evans,2015.0,SAC,47.0,176.0,299.0,32.0,99,126,L,Away
Reggie Evans,2015.0,SAC,47.0,176.0,299.0,32.0,102,90,W,Home
Reggie Evans,2015.0,SAC,47.0,176.0,299.0,32.0,96,107,L,Home
Reggie Evans,2015.0,SAC,47.0,176.0,299.0,32.0,99,110,L,Home
Reggie Evans,2015.0,SAC,47.0,176.0,299.0,32.0,124,86,W,Away
Reggie Evans,2015.0,SAC,47.0,176.0,299.0,32.0,85,112,L,Away
Reggie Evans,2015.0,SAC,47.0,176.0,299.0,32.0,114,119,L,Away
Reggie Evans,2015.0,SAC,47.0,176.0,299.0,32.0,109,114,L,Away
Reggie Evans,2015.0,SAC,47.0,176.0,299.0,32.0,105,130,L,Away
Reggie Evans,2015.0,SAC,47.0,176.0,299.0,32.0,113,106,W,Away
Reggie Evans,2015.0,SAC,47.0,176.0,299.0,32.0,107,114,L,Away
Reggie Evans,2015.0,SAC,47.0,176.0,299.0,32.0,97,113,L,Away
Reggie Evans,2015.0,SAC,47.0,176.0,299.0,32.0,103,110,L,Home
Reggie Evans,2015.0,SAC,47.0,176.0,299.0,32.0,105,116,L,Home
Reggie Evans,2015.0,SAC,47.0,176.0,299.0,32.0,101,91,W,Home
Reggie Evans,2015.0,SAC,47.0,176.0,299.0,32.0,109,86,W,Home
Reggie Evans,2015.0,SAC,47.0,176.0,299.0,32.0,107,106,W,Home
Reggie Evans,2015.0,SAC,47.0,176.0,299.0,32.0,108,99,W,Away
Reggie Evans,2015.0,SAC,47.0,176.0,299.0,32.0,88,102,L,Away
Reggie Evans,2015.0,SAC,47.0,176.0,299.0,32.0,83,97,L,Away
Reggie Evans,2015.0,SAC,47.0,176.0,299.0,32.0,111,115,L,Away
Reggie Evans,2015.0,SAC,47.0,176.0,299.0,32.0,95,101,L,Home
Reggie Evans,2015.0,SAC,47.0,176.0,299.0,32.0,116,111,W,Home
Reggie Evans,2015.0,SAC,47.0,176.0,299.0,32.0,91,103,L,Away
Reggie Evans,2015.0,SAC,47.0,176.0,299.0,32.0,103,116,L,Away
Reggie Evans,2015.0,SAC,47.0,176.0,299.0,32.0,111,122,L,Away
Reggie Evans,2015.0,SAC,47.0,176.0,299.0,32.0,102,92,W,Home
Reggie Evans,2015.0,SAC,47.0,176.0,299.0,32.0,122,99,W,Away
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,101,84,W,Home
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,104,109,L,Home
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,81,93,L,Away
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,100,91,W,Home
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,100,99,W,Away
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,111,118,L,Away
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,109,102,W,Home
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,139,91,W,Home
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,93,102,L,Away
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,106,100,W,Away
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,97,117,L,Away
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,106,94,W,Away
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,89,99,L,Home
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,91,100,L,Away
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,80,83,L,Away
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,112,104,W,Home
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,85,112,L,Away
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,100,120,L,Away
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,104,87,W,Away
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,104,93,W,Home
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,107,112,L,Away
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,119,114,W,Home
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,122,128,L,Home
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,119,111,W,Home
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,99,90,W,Away
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,88,114,L,Home
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,101,99,W,Away
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,84,96,L,Away
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,97,90,W,Home
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,100,107,L,Away
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,110,106,W,Home
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,93,95,L,Away
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,111,83,W,Home
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,85,92,L,Home
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,94,98,L,Away
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,106,95,W,Home
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,100,108,L,Away
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,105,94,W,Away
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,81,96,L,Away
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,95,93,W,Away
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,92,99,L,Away
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,96,80,W,Home
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,92,84,W,Away
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,109,106,W,Home
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,99,74,W,Home
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,85,93,L,Home
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,108,103,W,Home
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,115,100,W,Home
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,91,102,L,Home
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,116,113,W,Away
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,72,107,L,Home
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,96,100,L,Home
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,93,106,L,Home
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,84,95,L,Away
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,105,91,W,Away
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,100,97,W,Home
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,102,96,W,Home
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,104,102,W,Home
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,99,92,W,Away
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,88,85,W,Home
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,98,104,L,Home
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,95,89,W,Home
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,114,103,W,Away
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,111,91,W,Away
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,85,84,W,Home
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,72,74,L,Away
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,96,112,L,Away
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,102,88,W,Home
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,110,88,W,Home
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,113,92,W,Away
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,101,95,W,Away
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,90,99,L,Away
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,103,100,W,Home
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,74,110,L,Away
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,90,75,W,Home
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,114,121,L,Away
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,100,88,W,Away
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,99,106,L,Away
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,87,97,L,Away
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,119,123,L,Home
Tyreke Evans,2015.0,NOP,79.0,1313.0,416.0,521.0,98,109,L,Home
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,93,104,L,Home
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,102,120,L,Away
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,118,91,W,Home
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,101,107,L,Away
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,102,100,W,Home
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,82,105,L,Home
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,97,96,W,Away
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,86,97,L,Away
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,97,100,L,Away
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,93,111,L,Away
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,98,81,W,Home
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,88,101,L,Away
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,94,106,L,Home
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,95,97,L,Home
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,82,97,L,Away
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,96,112,L,Home
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,101,103,L,Home
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,104,123,L,Home
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,93,98,L,Home
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,92,101,L,Away
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,100,96,W,Home
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,95,100,L,Home
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,84,93,L,Away
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,111,119,L,Away
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,105,87,W,Away
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,101,94,W,Away
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,86,104,L,Away
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,97,91,W,Away
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,88,71,W,Home
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,97,101,L,Away
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,100,94,W,Home
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,92,98,L,Home
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,101,89,W,Away
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,101,105,L,Home
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,97,77,W,Away
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,94,99,L,Away
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,105,116,L,Home
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,94,85,W,Home
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,69,89,L,Away
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,92,106,L,Away
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,101,99,W,Away
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,108,73,W,Home
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,90,99,L,Home
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,89,94,L,Home
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,110,100,W,Home
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,102,103,L,Away
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,90,100,L,Home
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,93,100,L,Away
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,102,90,W,Home
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,82,87,L,Away
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,92,76,W,Home
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,90,81,W,Home
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,104,82,W,Away
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,82,75,W,Home
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,93,82,W,Away
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,84,85,L,Away
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,89,83,W,Away
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,95,88,W,Away
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,87,82,W,Home
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,109,91,W,Home
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,88,85,W,Home
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,94,66,W,Home
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,84,88,L,Home
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,80,73,W,Away
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,91,106,L,Away
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,104,106,L,Home
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,89,92,L,Home
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,91,107,L,Away
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,94,89,W,Home
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,104,84,W,Away
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,98,84,W,Home
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,85,87,L,Away
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,101,95,W,Away
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,103,91,W,Home
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,88,89,L,Home
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,111,105,W,Away
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,109,92,W,Home
Dante Exum,2015.0,UTA,82.0,393.0,131.0,198.0,91,117,L,Away
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,95,77,W,Away
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,127,104,W,Home
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,95,90,W,Away
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,121,104,W,Home
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,98,87,W,Away
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,95,107,L,Away
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,100,113,L,Home
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,107,99,W,Home
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,112,87,W,Home
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,136,115,W,Away
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,101,88,W,Home
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,91,86,W,Away
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,114,97,W,Away
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,111,96,W,Away
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,106,101,W,Away
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,104,93,W,Away
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,98,97,W,Home
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,112,85,W,Home
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,112,102,W,Away
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,102,86,W,Away
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,105,93,W,Home
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,105,98,W,Away
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,128,122,W,Away
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,98,105,L,Away
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,114,109,W,Home
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,128,108,W,Home
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,105,115,L,Away
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,86,100,L,Away
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,110,97,W,Home
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,126,86,W,Home
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,126,105,W,Home
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,117,91,W,Home
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,117,102,W,Home
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,112,94,W,Home
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,116,105,W,Away
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,104,89,W,Home
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,115,127,L,Away
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,131,106,W,Away
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,122,79,W,Home
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,126,113,W,Home
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,126,101,W,Home
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,114,111,W,Home
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,111,113,L,Home
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,100,110,L,Away
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,106,87,W,Home
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,121,96,W,Away
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,128,114,W,Home
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,116,124,L,Away
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,106,92,W,Away
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,89,84,W,Away
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,94,91,W,Away
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,110,99,W,Home
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,98,104,L,Away
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,114,107,W,Away
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,99,110,L,Away
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,113,89,W,Away
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,108,110,L,Away
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,102,93,W,Home
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,106,98,W,Home
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,98,80,W,Away
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,103,114,L,Away
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,125,94,W,Home
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,108,105,W,Home
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,114,95,W,Home
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,112,96,W,Home
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,106,91,W,Home
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,107,76,W,Home
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,122,108,W,Away
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,107,84,W,Away
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,108,95,W,Away
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,110,106,W,Away
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,107,106,W,Home
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,123,110,W,Away
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,92,107,L,Away
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,100,103,L,Away
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,110,101,W,Home
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,111,107,W,Home
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,133,126,W,Home
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,106,99,W,Home
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,97,87,W,Home
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,123,119,W,Away
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,109,98,W,Away
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,101,86,W,Home
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,90,97,L,Home
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,89,99,L,Away
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,101,84,W,Away
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,98,78,W,Home
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,99,98,W,Home
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,115,80,W,Away
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,115,128,L,Away
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,104,90,W,Home
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,108,100,W,Home
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,93,95,L,Home
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,91,96,L,Away
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,103,82,W,Away
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,104,91,W,Home
Festus Ezeli,2015.0,GSW,46.0,201.0,155.0,9.0,105,97,W,Away
Kenneth Faried,2015.0,DEN,75.0,946.0,668.0,89.0,89,79,W,Home
Kenneth Faried,2015.0,DEN,75.0,946.0,668.0,89.0,91,102,L,Away
Kenneth Faried,2015.0,DEN,75.0,946.0,668.0,89.0,105,110,L,Home
Kenneth Faried,2015.0,DEN,75.0,946.0,668.0,89.0,109,131,L,Away
Kenneth Faried,2015.0,DEN,75.0,946.0,668.0,89.0,101,110,L,Home
Kenneth Faried,2015.0,DEN,75.0,946.0,668.0,89.0,100,116,L,Away
Kenneth Faried,2015.0,DEN,75.0,946.0,668.0,89.0,113,130,L,Home
Kenneth Faried,2015.0,DEN,75.0,946.0,668.0,89.0,108,87,W,Away
Kenneth Faried,2015.0,DEN,75.0,946.0,668.0,89.0,93,109,L,Away
Kenneth Faried,2015.0,DEN,75.0,946.0,668.0,89.0,106,97,W,Away
Kenneth Faried,2015.0,DEN,75.0,946.0,668.0,89.0,107,100,W,Home
Kenneth Faried,2015.0,DEN,75.0,946.0,668.0,89.0,117,97,W,Home
Kenneth Faried,2015.0,DEN,75.0,946.0,668.0,89.0,101,94,W,Away
Kenneth Faried,2015.0,DEN,75.0,946.0,668.0,89.0,114,109,W,Home
Kenneth Faried,2015.0,DEN,75.0,946.0,668.0,89.0,112,120,L,Away
Kenneth Faried,2015.0,DEN,75.0,946.0,668.0,89.0,122,97,W,Home
Kenneth Faried,2015.0,DEN,75.0,946.0,668.0,89.0,103,101,W,Away
Kenneth Faried,2015.0,DEN,75.0,946.0,668.0,89.0,103,105,L,Home
Kenneth Faried,2015.0,DEN,75.0,946.0,668.0,89.0,89,119,L,Away
Kenneth Faried,2015.0,DEN,75.0,946.0,668.0,89.0,84,96,L,Away
Kenneth Faried,2015.0,DEN,75.0,946.0,668.0,89.0,107,112,L,Away
Kenneth Faried,2015.0,DEN,75.0,946.0,668.0,89.0,102,82,W,Home
Kenneth Faried,2015.0,DEN,75.0,946.0,668.0,89.0,96,108,L,Away
Kenneth Faried,2015.0,DEN,75.0,946.0,668.0,89.0,91,99,L,Home
Kenneth Faried,2015.0,DEN,75.0,946.0,668.0,89.0,111,115,L,Home
Kenneth Faried,2015.0,DEN,75.0,946.0,668.0,89.0,109,106,W,Home
Kenneth Faried,2015.0,DEN,75.0,946.0,668.0,89.0,76,73,W,Home
Kenneth Faried,2015.0,DEN,75.0,946.0,668.0,89.0,82,110,L,Away
Kenneth Faried,2015.0,DEN,75.0,946.0,668.0,89.0,96,102,L,Away
